win_num,win_start,win_end,CNVs,unique_count_groupA,unique_count_not_groupA
11099,110980001,110990000.0,"[110986196, 110987674]",1,3
11100,110990001,111000000.0,[110998371],0,1
11101,111000001,111010000.0,"[110998371, 111000356]",0,6
11102,111010001,111020000.0,[110998371],0,1
11103,111020001,111030000.0,"[110998371, 111028692]",0,8
11104,111030001,111040000.0,"[110998371, 111038518, 111038697]",0,10
11105,111040001,111050000.0,"[110998371, 111038518, 111040923]",1527,19676
11106,111050001,111060000.0,[111051975],0,1
11107,111060001,111070000.0,[111064368],0,1
11108,111070001,111080000.0,[111073079],0,7
11111,111100001,111110000.0,"[111105630, 111105714, 111109708]",0,6
11112,111110001,111120000.0,"[111109708, 111112740, 111115755, 111116297, 111119696]",2,83
11113,111120001,111130000.0,"[111119696, 111121371, 111123851, 111128744, 111129536]",0,9
11114,111130001,111140000.0,"[111119696, 111123851, 111129536, 111138622]",0,5
11115,111140001,111150000.0,[111138622],0,1
11116,111150001,111160000.0,"[111152479, 111152685, 111153239]",1,26
11117,111160001,111170000.0,"[111152685, 111167625, 111169637]",3,45
11118,111170001,111180000.0,"[111169637, 111179727]",3,22
11119,111180001,111190000.0,"[111179727, 111180280, 111188342]",2,2
11120,111190001,111200000.0,"[111188342, 111194251, 111198261]",1,6
11121,111200001,111210000.0,[111198261],1,4
11122,111210001,111220000.0,"[111214662, 111218307, 111219468]",1,15
11123,111220001,111230000.0,"[111218307, 111219468, 111222910, 111224085]",1,30
11125,111240001,111250000.0,"[111244329, 111247625]",0,2
11126,111250001,111260000.0,"[111247625, 111258577]",0,2
11127,111260001,111270000.0,"[111258577, 111260233, 111266944]",0,3
11128,111270001,111280000.0,"[111266944, 111277042]",1,8
11129,111280001,111290000.0,"[111277042, 111287916, 111289614]",1,17
11130,111290001,111300000.0,"[111287916, 111289614, 111290561, 111293486, 111293597]",26,239
11132,111310001,111320000.0,[111314667],3,9
11134,111330001,111340000.0,"[111332515, 111333072]",14,149
11135,111340001,111350000.0,"[111345879, 111348231]",0,4
11136,111350001,111360000.0,"[111353915, 111355312]",975,12798
11137,111360001,111370000.0,"[111362281, 111364657]",0,5
11138,111370001,111380000.0,"[111362281, 111371387, 111378111]",0,6
11139,111380001,111390000.0,"[111381753, 111382901]",0,3
11140,111390001,111400000.0,[111392678],0,1
11141,111400001,111410000.0,"[111403342, 111407760, 111409979]",0,3
11142,111410001,111420000.0,[111409979],0,1
11144,111430001,111440000.0,"[111435909, 111436802, 111437879]",0,3
11145,111440001,111450000.0,"[111437879, 111444080, 111446859, 111447018, 111447968]",0,12
11146,111450001,111460000.0,"[111447968, 111451563, 111455340]",0,8
11147,111460001,111470000.0,[111451563],0,2
11148,111470001,111480000.0,"[111473685, 111474121, 111476981]",1,5
11149,111480001,111490000.0,"[111485172, 111487898]",0,7
11150,111490001,111500000.0,"[111487898, 111497430]",0,3
11151,111500001,111510000.0,[111497430],0,1
11152,111510001,111520000.0,[111497430],0,1
11153,111520001,111530000.0,[111528526],0,2
11155,111540001,111550000.0,[111547930],0,1
11157,111560001,111570000.0,"[111562457, 111566866]",0,3
11159,111580001,111590000.0,[111584539],0,1
11160,111590001,111600000.0,"[111591168, 111592172, 111592779]",0,29
11161,111600001,111610000.0,[111603854],0,1
11163,111620001,111630000.0,"[111624057, 111624753, 111629023]",1,32
11164,111630001,111640000.0,"[111629023, 111638328]",0,3
11165,111640001,111650000.0,"[111640811, 111645995, 111646540]",0,3
11166,111650001,111660000.0,"[111645995, 111655162]",0,2
11167,111660001,111670000.0,"[111660925, 111665513]",0,2
11168,111670001,111680000.0,[111665513],0,1
11169,111680001,111690000.0,[111683483],0,1
11170,111690001,111700000.0,"[111692145, 111692996, 111698568]",1,9
11171,111700001,111710000.0,"[111698568, 111700312, 111709779, 111709820]",0,5
11172,111710001,111720000.0,"[111709779, 111709820]",0,2
11173,111720001,111730000.0,"[111727494, 111728652, 111729319]",0,3
11174,111730001,111740000.0,"[111727494, 111734541]",0,3
11175,111740001,111750000.0,"[111742726, 111743137]",2,9
11176,111750001,111760000.0,[111750013],0,8
11178,111770001,111780000.0,"[111777750, 111779636]",0,2
11179,111780001,111790000.0,"[111783391, 111789579, 111789707]",0,25
11180,111790001,111800000.0,"[111789707, 111791820, 111791827, 111791897, 111792135, 111797447, 111799595]",2,21
11181,111800001,111810000.0,"[111791897, 111797447, 111803972]",0,11
11182,111810001,111820000.0,"[111814220, 111815235]",0,5
11183,111820001,111830000.0,"[111820074, 111825776]",0,4
11184,111830001,111840000.0,[111831817],0,1
11187,111860001,111870000.0,[111868677],0,1
11188,111870001,111880000.0,[111868677],0,1
11189,111880001,111890000.0,"[111880528, 111884403]",0,2
11190,111890001,111900000.0,[111884403],0,1
11192,111910001,111920000.0,"[111912921, 111913103]",0,3
11193,111920001,111930000.0,"[111913103, 111924573, 111927742]",0,18
11194,111930001,111940000.0,[111927742],0,9
11195,111940001,111950000.0,"[111942320, 111947116]",0,2
11196,111950001,111960000.0,"[111947116, 111954070, 111954722]",2,20
11197,111960001,111970000.0,"[111954070, 111965891]",3,18
11198,111970001,111980000.0,"[111965891, 111975844]",1,1
11199,111980001,111990000.0,[111986566],0,1
11200,111990001,112000000.0,[111986566],0,1
11201,112000001,112010000.0,"[112003361, 112005602]",0,2
11202,112010001,112020000.0,[112005602],0,1
11203,112020001,112030000.0,"[112021427, 112021818, 112027181, 112027292]",1,50
11204,112030001,112040000.0,"[112030746, 112033786, 112037668]",0,4
11206,112050001,112060000.0,"[112051628, 112054135, 112054533, 112055779]",0,18
11207,112060001,112070000.0,"[112061173, 112067606, 112069146]",22,292
11208,112070001,112080000.0,"[112073919, 112078313]",0,9
11209,112080001,112090000.0,"[112078313, 112080558, 112081337, 112082033, 112082368, 112085460, 112086309, 112089607, 112089748]",0,13
11210,112090001,112100000.0,"[112089607, 112095107, 112099203]",1,10
11211,112100001,112110000.0,"[112099203, 112101471, 112102585, 112103359]",1,20
11212,112110001,112120000.0,"[112112627, 112117783, 112118012, 112118930, 112119430]",1,18
11213,112120001,112130000.0,"[112119430, 112123822, 112126177]",2,24
11214,112130001,112140000.0,"[112126177, 112132317, 112134369, 112136567, 112136838]",2,45
11215,112140001,112150000.0,"[112143383, 112145956]",2,21
11216,112150001,112160000.0,[112157833],3,23
11218,112170001,112180000.0,"[112173969, 112174943, 112174988]",3,48
11219,112180001,112190000.0,[112174943],3,45
11220,112190001,112200000.0,"[112174943, 112194565, 112195425, 112196033]",4,56
11221,112200001,112210000.0,"[112174943, 112194565, 112195425, 112196033, 112201272, 112204603, 112208627, 112209958]",5,71
11222,112210001,112220000.0,"[112174943, 112196033, 112209958, 112216186, 112218219]",4,59
11223,112220001,112230000.0,"[112196033, 112218219, 112226605]",1,11
11224,112230001,112240000.0,"[112196033, 112235490, 112239535]",1,13
11225,112240001,112250000.0,"[112196033, 112240249, 112243053]",0,21
11226,112250001,112260000.0,"[112243053, 112257300]",0,3
11227,112260001,112270000.0,"[112243053, 112257300, 112263783, 112265114, 112266150]",0,6
11228,112270001,112280000.0,"[112243053, 112257300]",0,3
11229,112280001,112290000.0,"[112243053, 112257300]",0,3
11230,112290001,112300000.0,"[112243053, 112257300, 112297735]",0,4
11231,112300001,112310000.0,"[112243053, 112305746]",0,6
11232,112310001,112320000.0,"[112310127, 112311466, 112313616, 112316776]",2,44
11233,112320001,112330000.0,"[112316776, 112328233]",2,2
11235,112340001,112350000.0,[112344718],0,1
11238,112370001,112380000.0,"[112373686, 112373876]",1,2
11239,112380001,112390000.0,"[112382347, 112383607, 112386231]",1,3
11240,112390001,112400000.0,"[112383607, 112386231, 112395770, 112398025, 112398992]",1,8
11241,112400001,112410000.0,[112402110],0,2
11242,112410001,112420000.0,[112411430],2,17
11243,112420001,112430000.0,"[112420177, 112421487, 112423632, 112426627, 112428497]",0,5
11244,112430001,112440000.0,"[112436036, 112437015, 112439594]",1,3
11245,112440001,112450000.0,"[112437015, 112439594, 112447977]",0,4
11246,112450001,112460000.0,"[112447977, 112459606]",0,2
11247,112460001,112470000.0,[112469710],0,1
11248,112470001,112480000.0,"[112469710, 112470058, 112477448]",3,32
11249,112480001,112490000.0,"[112470058, 112481732]",3,25
11250,112490001,112500000.0,"[112470058, 112496705, 112497063]",42,460
11251,112500001,112510000.0,[112470058],3,24
11253,112520001,112530000.0,"[112520542, 112524539]",0,2
11254,112530001,112540000.0,"[112520542, 112536727]",0,2
11255,112540001,112550000.0,"[112536727, 112542891, 112548027]",1,2
11256,112550001,112560000.0,[112550856],1,0
11257,112560001,112570000.0,"[112550856, 112562734]",1,5
11258,112570001,112580000.0,"[112577239, 112579027]",1,4
11259,112580001,112590000.0,"[112583386, 112585488]",0,2
11260,112590001,112600000.0,[112585488],0,1
11263,112620001,112630000.0,"[112621932, 112627511]",0,4
11264,112630001,112640000.0,[112633168],0,1
11266,112650001,112660000.0,"[112653483, 112655932, 112657550]",2,23
11267,112660001,112670000.0,"[112657550, 112660164, 112668082, 112669378]",0,5
11268,112670001,112680000.0,"[112670402, 112678919]",95,1378
11269,112680001,112690000.0,[112678919],95,1376
11270,112690001,112700000.0,"[112690425, 112698105]",2,5
11271,112700001,112710000.0,"[112703834, 112703928, 112707741, 112709809]",1,9
11272,112710001,112720000.0,"[112703928, 112709809, 112712810]",0,6
11273,112720001,112730000.0,"[112709809, 112712810, 112724520, 112728946]",11,109
11274,112730001,112740000.0,"[112712810, 112734551, 112739199]",0,3
11275,112740001,112750000.0,"[112734551, 112739199, 112745133]",0,3
11276,112750001,112760000.0,"[112734551, 112739199, 112756099, 112756326]",0,9
11277,112760001,112770000.0,[112739199],0,1
11278,112770001,112780000.0,"[112739199, 112773781, 112774944]",0,4
11279,112780001,112790000.0,"[112739199, 112782720, 112782922, 112787602]",0,4
11280,112790001,112800000.0,[112794941],0,6
11281,112800001,112810000.0,"[112794941, 112800268]",0,10
11283,112820001,112830000.0,"[112823351, 112824681, 112825064]",1,5
11284,112830001,112840000.0,"[112824681, 112830238]",0,9
11285,112840001,112850000.0,[112824681],0,4
11286,112850001,112860000.0,"[112824681, 112853917, 112859593]",0,7
11287,112860001,112870000.0,"[112859593, 112867594]",0,4
11288,112870001,112880000.0,[112859593],0,2
11289,112880001,112890000.0,"[112859593, 112884291]",0,5
11290,112890001,112900000.0,"[112859593, 112897495]",0,3
11291,112900001,112910000.0,"[112859593, 112906007]",0,3
11292,112910001,112920000.0,[112859593],0,2
11293,112920001,112930000.0,"[112859593, 112925413]",0,3
11294,112930001,112940000.0,[112859593],0,2
11295,112940001,112950000.0,"[112859593, 112949299]",0,3
11296,112950001,112960000.0,[112949299],0,1
11297,112960001,112970000.0,"[112963416, 112967650]",1,4
11298,112970001,112980000.0,[112979239],0,1
11299,112980001,112990000.0,"[112980153, 112985136, 112989946]",2,9
11300,112990001,113000000.0,"[112980153, 112989946, 112990482, 112992010]",1,16
11301,113000001,113010000.0,"[112989946, 113000281, 113008927]",1,26
11303,113020001,113030000.0,"[113020820, 113028284]",0,3
11304,113030001,113040000.0,"[113028284, 113035015, 113039615]",0,3
11305,113040001,113050000.0,"[113039615, 113041756]",0,3
11306,113050001,113060000.0,"[113039615, 113054288, 113059099]",0,3
11307,113060001,113070000.0,[113039615],0,1
11308,113070001,113080000.0,"[113039615, 113073244]",0,2
11309,113080001,113090000.0,[113039615],0,1
11310,113090001,113100000.0,"[113039615, 113091225, 113091978, 113092664, 113093253]",45,652
11311,113100001,113110000.0,[113039615],0,1
11312,113110001,113120000.0,"[113039615, 113110036, 113111589, 113113225, 113116653]",5,113
11313,113120001,113130000.0,"[113039615, 113125368, 113126893]",0,4
11314,113130001,113140000.0,"[113039615, 113126893, 113134255]",0,4
11315,113140001,113150000.0,[113146453],0,1
11316,113150001,113160000.0,[113151976],0,10
11317,113160001,113170000.0,"[113163420, 113164087, 113166747]",0,7
11319,113180001,113190000.0,[113184574],1,0
11321,113200001,113210000.0,"[113200658, 113204661]",2,13
11322,113210001,113220000.0,[113217069],0,1
11323,113220001,113230000.0,"[113217069, 113223202, 113223536]",2,25
11324,113230001,113240000.0,"[113223536, 113234758]",2,26
11327,113260001,113270000.0,[113267582],0,2
11328,113270001,113280000.0,[113273834],0,1
11329,113280001,113290000.0,[113289247],0,1
11330,113290001,113300000.0,"[113291243, 113297940, 113299486]",3,20
11331,113300001,113310000.0,"[113299486, 113301034, 113306730]",1,2
11332,113310001,113320000.0,[113310905],0,1
11333,113320001,113330000.0,[113328485],0,15
11334,113330001,113340000.0,"[113328485, 113335567]",0,17
11335,113340001,113350000.0,[113349699],0,1
11336,113350001,113360000.0,"[113349699, 113352291, 113353620]",0,4
11337,113360001,113370000.0,"[113352291, 113367630, 113369629]",3,27
11339,113380001,113390000.0,[113384802],0,1
11340,113390001,113400000.0,"[113384802, 113394332]",0,10
11341,113400001,113410000.0,[113403452],1,3
11343,113420001,113430000.0,"[113427182, 113428870]",1,14
11344,113430001,113440000.0,[113427182],0,9
11345,113440001,113450000.0,"[113444011, 113449517, 113449982]",1,16
11346,113450001,113460000.0,"[113449517, 113449982]",1,13
11348,113470001,113480000.0,"[113473632, 113475292]",0,4
11349,113480001,113490000.0,"[113480125, 113481595, 113483077, 113485770, 113487475, 113489353]",0,10
11350,113490001,113500000.0,"[113481595, 113483077, 113487475, 113490834, 113495560, 113497109]",0,37
11351,113500001,113510000.0,"[113481595, 113497109, 113503569]",0,3
11352,113510001,113520000.0,"[113497109, 113503569, 113510125, 113516597, 113518155]",1,22
11353,113520001,113530000.0,"[113497109, 113525952, 113529237]",0,17
11354,113530001,113540000.0,"[113497109, 113533391]",0,2
11355,113540001,113550000.0,"[113497109, 113547424]",0,2
11357,113560001,113570000.0,[113560099],0,1
11358,113570001,113580000.0,"[113576377, 113579620]",0,5
11359,113580001,113590000.0,[113579620],0,1
11361,113600001,113610000.0,[113604412],0,1
11362,113610001,113620000.0,"[113613488, 113615420]",0,2
11363,113620001,113630000.0,[113628625],0,2
11364,113630001,113640000.0,"[113628625, 113639909]",2,26
11365,113640001,113650000.0,"[113639909, 113640089, 113648891]",2,28
11366,113650001,113660000.0,[113650037],0,4
11368,113670001,113680000.0,[113676609],0,3
11369,113680001,113690000.0,"[113682683, 113688817]",16,249
11370,113690001,113700000.0,[113688817],14,237
11372,113710001,113720000.0,[113711318],1,15
11374,113730001,113740000.0,[113737440],0,1
11375,113740001,113750000.0,[113749314],0,1
11376,113750001,113760000.0,[113757194],0,1
11378,113770001,113780000.0,"[113774774, 113779803, 113779874]",2,17
11379,113780001,113790000.0,"[113779803, 113779874, 113785047]",2,18
11380,113790001,113800000.0,[113799415],1,64
11381,113800001,113810000.0,"[113799415, 113801677, 113805045, 113807680, 113808437, 113809254]",5,319
11382,113810001,113820000.0,"[113809254, 113815382, 113817835]",3,190
11383,113820001,113830000.0,"[113817835, 113824538, 113827360]",2,130
11384,113830001,113840000.0,"[113833524, 113839263]",0,2
11385,113840001,113850000.0,[113846843],0,1
11386,113850001,113860000.0,"[113846843, 113850473, 113853549, 113856805, 113859727]",0,6
11387,113860001,113870000.0,"[113850473, 113861591, 113864037, 113869053]",0,8
11388,113870001,113880000.0,"[113850473, 113869053, 113874879, 113876552, 113878263]",1,74
11389,113880001,113890000.0,"[113850473, 113882374, 113883732, 113884822, 113887456]",0,9
11390,113890001,113900000.0,"[113850473, 113891217, 113891479, 113892418, 113897393, 113898285]",1,51
11391,113900001,113910000.0,"[113850473, 113906199]",1,6
11392,113910001,113920000.0,"[113850473, 113910525, 113910686, 113911209, 113918760]",1,27
11393,113920001,113930000.0,"[113850473, 113918760, 113920275, 113920639]",0,18
11394,113930001,113940000.0,"[113850473, 113930489, 113933187, 113935087]",2044,26242
11395,113940001,113950000.0,"[113850473, 113942028, 113942218, 113942868, 113943427, 113949346]",0,13
11396,113950001,113960000.0,"[113850473, 113956197]",0,3
11397,113960001,113970000.0,"[113850473, 113965462, 113966788, 113969734]",2,28
